epoch,step,train_loss_epoch,train_loss_step,val_loss
0,5799,,0.002524599200114608,
0,5849,,0.0025029154494404793,
0,5899,,0.002000942826271057,
0,5949,,0.0004621260450221598,
0,5999,,0.011420182883739471,
0,6049,,0.0031462041661143303,
0,6099,,0.0023560519330203533,
0,6149,,0.7253038287162781,
0,6199,,0.0028682462871074677,
0,6249,,0.002385885687544942,
0,6299,,0.0051112184301018715,
0,6349,,0.26718172430992126,
0,6399,,0.0007958515780046582,
0,6449,,0.7269853353500366,
0,6499,,0.001410937518812716,
0,6549,,0.001051050960086286,
0,6599,,0.003171769203618169,
0,6649,,0.00012639375927392393,
0,6699,,0.00043059707968495786,
0,6749,,1.1022292375564575,
0,6799,,0.0030708108097314835,
0,6849,,0.00928405299782753,
0,6899,,0.0059745763428509235,
0,6949,,0.37234678864479065,
0,6999,,0.0026836926117539406,
0,7049,,0.0017221099697053432,
0,7099,,0.0008261196780949831,
0,7149,,0.018216637894511223,
0,7199,,0.0007377639994956553,
0,7249,,0.00010677603859221563,
0,7299,,0.6571366786956787,
0,7349,,0.012744627892971039,
0,7399,,1.012627363204956,
0,7449,,0.001862301491200924,
0,7499,,0.0025010404642671347,
0,7549,,0.00014234543778002262,
0,7599,,0.0029397676698863506,
0,7649,,0.012028750032186508,
0,7699,,0.002710876055061817,
0,7749,,0.4141947031021118,
0,7799,,0.0008212213288061321,
0,7849,,0.0026716014835983515,
0,7899,,0.003723077941685915,
0,7949,,0.016667218878865242,
0,7999,,1.0446683168411255,
0,8049,,0.0013547600246965885,
0,8099,,0.008772634901106358,
0,8149,,0.001537880627438426,
0,8199,,0.4124353528022766,
0,8249,,0.015083333477377892,
0,8299,,0.015475209802389145,
0,8349,,0.18812784552574158,
0,8399,,0.004710638429969549,
0,8449,,0.00481236819177866,
0,8499,,0.007926549762487411,
0,8549,,0.001975598745048046,
0,8599,,1.0077887773513794,
0,8649,,0.004634254612028599,
0,8699,,0.9403806328773499,
0,8749,,0.0012597445165738463,
0,8799,,1.0231024026870728,
0,8849,,0.008964105509221554,
0,8899,,0.0016858766321092844,
0,8949,,0.5321518182754517,
0,8999,,0.4222019910812378,
0,9049,,0.00016442654305137694,
0,9099,,0.9382808804512024,
0,9149,,0.004810053389519453,
0,9199,,0.5143247246742249,
0,9249,,0.2770666182041168,
0,9299,,0.5224714279174805,
0,9349,,1.010445237159729,
0,9399,,0.006245139986276627,
0,9449,,1.0220484733581543,
0,9498,,,0.21546106040477753
0,9498,0.1992289274930954,,
1,9499,,0.006133053917437792,
1,9549,,0.004110489971935749,
1,9599,,0.009108555503189564,
1,9649,,0.0036806361749768257,
1,9699,,0.8463277220726013,
1,9749,,0.017242474481463432,
1,9799,,0.008784769102931023,
1,9849,,0.005579125136137009,
1,9899,,0.0045210011303424835,
1,9949,,0.008891839534044266,
1,9999,,0.010654756799340248,
1,10049,,0.1292041838169098,
1,10099,,0.32725489139556885,
1,10149,,0.2242038995027542,
1,10199,,0.21063604950904846,
1,10249,,0.000523390481248498,
1,10299,,0.0106403399258852,
1,10349,,0.0017874130280688405,
1,10399,,0.0018591196276247501,
1,10449,,0.00190999754704535,
1,10499,,0.004991175606846809,
1,10549,,0.008946698158979416,
1,10599,,0.0018642335198819637,
1,10649,,0.7091489434242249,
1,10699,,0.004772420972585678,
1,10749,,0.6387594938278198,
1,10799,,0.006193827837705612,
1,10849,,0.16956430673599243,
1,10899,,0.007750411052256823,
1,10949,,0.0014168818015605211,
1,10999,,0.28718504309654236,
1,11049,,0.0011599184945225716,
1,11099,,0.005678714253008366,
1,11149,,0.0044371457770466805,
1,11199,,0.3235629200935364,
1,11249,,0.023170650005340576,
1,11299,,0.009180491790175438,
1,11349,,0.013220995664596558,
1,11399,,0.019784515723586082,
1,11449,,0.00498116435483098,
1,11499,,0.00817643478512764,
1,11549,,0.14559990167617798,
1,11599,,1.0269218683242798,
1,11649,,0.0028430698439478874,
1,11699,,0.016106054186820984,
1,11749,,0.278823584318161,
1,11799,,0.005831590853631496,
1,11849,,0.00010418196325190365,
1,11899,,0.010687150992453098,
1,11949,,0.18499496579170227,
1,11999,,0.005959097295999527,
1,12049,,0.005192522890865803,
1,12099,,0.013785578310489655,
1,12149,,0.011369375512003899,
1,12199,,0.00029019295470789075,
1,12249,,0.10351588577032089,
1,12299,,0.007070242427289486,
1,12349,,0.44388481974601746,
1,12399,,0.3115200102329254,
1,12449,,0.0019258365500718355,
1,12499,,0.8982356786727905,
1,12549,,0.003294543828815222,
1,12599,,6.798408867325634e-05,
1,12649,,0.005247455555945635,
1,12699,,0.018233483657240868,
1,12749,,0.021470652893185616,
1,12799,,0.013225464150309563,
1,12849,,0.36882147192955017,
1,12899,,0.28465181589126587,
1,12949,,0.0016167497960850596,
1,12999,,0.3957946002483368,
1,13049,,0.0027054981328547,
1,13099,,0.0026463251560926437,
1,13149,,0.20001301169395447,
1,13199,,0.012122578918933868,
1,13249,,0.0018610937986522913,
1,13299,,0.003208179259672761,
1,13349,,0.2842366695404053,
1,13399,,0.010970697738230228,
1,13449,,0.0029103257693350315,
1,13499,,0.26673460006713867,
1,13549,,0.00800848938524723,
1,13599,,0.00017212175589520484,
1,13649,,0.01098046638071537,
1,13699,,0.20817747712135315,
1,13749,,0.0013388528022915125,
1,13799,,0.0008949702605605125,
1,13849,,0.0018287607235834002,
1,13899,,0.0030700257048010826,
1,13949,,0.0038483235985040665,
1,13999,,0.009354224428534508,
1,14049,,0.21006964147090912,
1,14099,,0.00022345631441567093,
1,14149,,0.001847661449573934,
1,14199,,0.010730182752013206,
1,14249,,0.11673272401094437,
1,14299,,0.005748250056058168,
1,14349,,0.003886984661221504,
1,14399,,0.005625962745398283,
1,14449,,0.004863657522946596,
1,14499,,0.004583590663969517,
1,14549,,0.6288475394248962,
1,14599,,0.005750888027250767,
1,14649,,0.5860627293586731,
1,14699,,0.02246386557817459,
1,14749,,0.0029214899986982346,
1,14799,,0.8929843306541443,
1,14849,,0.008598754182457924,
1,14899,,0.00609677704051137,
1,14949,,0.014753619208931923,
1,14999,,0.015829378738999367,
1,15049,,0.006718701682984829,
1,15099,,0.00034943362697958946,
1,15149,,0.002035121899098158,
1,15199,,0.0018070016521960497,
1,15249,,1.0065116882324219,
1,15299,,0.0010211067274212837,
1,15349,,0.00564203504472971,
1,15399,,0.0013639649841934443,
1,15449,,0.2073030322790146,
1,15499,,0.00501466216519475,
1,15549,,0.2936714291572571,
1,15599,,0.0008970025810413063,
1,15649,,0.007928997278213501,
1,15699,,0.002597326412796974,
1,15749,,0.0037928232923150063,
1,15799,,0.004206223413348198,
1,15849,,0.00027970672817900777,
1,15899,,0.002978972624987364,
1,15949,,0.008424594067037106,
1,15999,,0.0065033393912017345,
1,16049,,0.007630449719727039,
1,16099,,0.013375554233789444,
1,16149,,0.013995161280035973,
1,16199,,0.0010692707728594542,
1,16249,,0.001240541459992528,
1,16299,,0.0023753386922180653,
1,16349,,0.001072765327990055,
1,16399,,0.7488853931427002,
1,16449,,0.0032292164396494627,
1,16499,,0.44394758343696594,
1,16549,,9.427709301235154e-05,
1,16599,,0.0006154248840175569,
1,16649,,0.014356590807437897,
1,16699,,0.00500430166721344,
1,16749,,0.009035896509885788,
1,16799,,0.0041402652859687805,
1,16849,,0.006487593986093998,
1,16899,,0.09753856807947159,
1,16949,,0.2301267385482788,
1,16999,,0.31075984239578247,
1,17049,,0.00814048945903778,
1,17099,,0.01045096293091774,
1,17149,,0.0023858007043600082,
1,17199,,1.6789238452911377,
1,17249,,0.0055832890793681145,
1,17299,,0.010755892843008041,
1,17349,,0.016062289476394653,
1,17399,,0.005559463053941727,
1,17449,,0.005702654831111431,
1,17499,,0.009380852803587914,
1,17549,,0.0025321319699287415,
1,17599,,0.0007546073175035417,
1,17649,,0.0055003054440021515,
1,17699,,0.005398297682404518,
1,17749,,0.011453955434262753,
1,17799,,0.00014655193081125617,
1,17849,,0.9811665415763855,
1,17899,,0.004244094714522362,
1,17949,,0.002015774603933096,
1,17999,,0.7432389855384827,
1,18049,,0.01784762367606163,
1,18099,,0.002207316691055894,
1,18149,,0.015601789578795433,
1,18199,,0.5678148865699768,
1,18249,,0.0010722752194851637,
1,18299,,0.001213938114233315,
1,18349,,0.004663425497710705,
1,18399,,0.2663991451263428,
1,18449,,0.003974351100623608,
1,18499,,0.0008624248439446092,
1,18549,,0.0053171440958976746,
1,18599,,0.19471052289009094,
1,18649,,0.08588370680809021,
1,18699,,0.008501619100570679,
1,18749,,0.007439023815095425,
1,18799,,0.0015270854346454144,
1,18849,,0.014163373969495296,
1,18899,,0.0026058610528707504,
1,18949,,0.2052212953567505,
1,18997,,,0.22341877222061157
1,18997,0.14689558744430542,,
2,18999,,0.20782247185707092,
2,19049,,0.03014017827808857,
2,19099,,0.6309492588043213,
2,19149,,0.002980002900585532,
2,19199,,0.006928065791726112,
2,19249,,0.7144560813903809,
2,19299,,0.01754860207438469,
2,19349,,1.0020530223846436,
2,19399,,0.006956329569220543,
2,19449,,0.004123520106077194,
2,19499,,0.007603344973176718,
2,19549,,0.0029434876050800085,
2,19599,,0.002784315962344408,
2,19649,,1.0373872518539429,
2,19699,,0.007412497885525227,
2,19749,,0.0014324672520160675,
2,19799,,0.10707592219114304,
2,19849,,0.0060964906588196754,
2,19899,,0.0021818731911480427,
2,19949,,0.11975523084402084,
2,19999,,0.0025770403444767,
2,20049,,0.15665443241596222,
2,20099,,0.0022383080795407295,
2,20149,,0.002766722347587347,
2,20199,,0.001563102356158197,
2,20249,,0.14591346681118011,
2,20299,,0.4301486313343048,
2,20349,,0.0016351139638572931,
2,20399,,0.7017363905906677,
2,20449,,0.22005940973758698,
2,20499,,0.010433372110128403,
2,20549,,0.017254216596484184,
2,20599,,0.37501513957977295,
2,20649,,1.1414155960083008,
2,20699,,0.008011123165488243,
2,20749,,1.1081894636154175,
2,20799,,0.2647587060928345,
2,20849,,0.0013841984327882528,
2,20899,,0.011090072803199291,
2,20949,,0.00011659103620331734,
2,20999,,0.0023109642788767815,
2,21049,,0.0025665948633104563,
2,21099,,0.0008766506798565388,
2,21149,,0.01964443549513817,
2,21199,,0.02370050549507141,
2,21249,,0.000944844912737608,
2,21299,,1.2726926803588867,
2,21349,,0.7562926411628723,
2,21399,,0.0038542388938367367,
2,21449,,0.0018665808020159602,
2,21499,,5.986283940728754e-05,
2,21549,,0.8136486411094666,
2,21599,,0.0034356466494500637,
2,21649,,0.0031948748510330915,
2,21699,,0.5776301622390747,
2,21749,,0.0012451267102733254,
2,21799,,0.2715488076210022,
2,21849,,0.1942567080259323,
2,21899,,0.006858211942017078,
2,21949,,0.002678446937352419,
2,21999,,0.21828660368919373,
2,22049,,0.007077911868691444,
2,22099,,0.701854407787323,
2,22149,,0.0009137861197814345,
2,22199,,0.0005834722542203963,
2,22249,,0.25742486119270325,
2,22299,,0.0020625810138881207,
2,22349,,0.0027814903296530247,
2,22399,,0.0002959445118904114,
2,22449,,0.0073432885110378265,
2,22499,,0.35559043288230896,
2,22549,,0.0021149241365492344,
2,22599,,0.010612694546580315,
2,22649,,0.3009991943836212,
2,22699,,0.22270971536636353,
2,22749,,0.009906820952892303,
2,22799,,1.0082753896713257,
2,22849,,0.005621178075671196,
2,22899,,0.46428200602531433,
2,22949,,0.0033143707551062107,
2,22999,,0.0005483698332682252,
2,23049,,0.00537506490945816,
2,23099,,0.00795242004096508,
2,23149,,0.005112923681735992,
2,23199,,0.5018353462219238,
2,23249,,0.0009351200424134731,
2,23299,,0.18233181536197662,
2,23349,,0.45990368723869324,
2,23399,,0.007258399855345488,
2,23449,,0.0003457138082012534,
2,23499,,0.0024637829046696424,
2,23549,,0.4154610335826874,
2,23599,,0.26816028356552124,
2,23649,,0.001938617555424571,
2,23699,,0.0011209219228476286,
2,23749,,0.014327815733850002,
2,23799,,0.0077430629171431065,
2,23849,,0.5276921987533569,
2,23899,,0.003153494093567133,
2,23949,,0.10623089969158173,
2,23999,,0.49520161747932434,
2,24049,,0.008596285246312618,
2,24099,,0.0015119072049856186,
2,24149,,0.07166032493114471,
2,24199,,0.0013198249507695436,
2,24249,,6.253612082218751e-05,
2,24299,,0.0034601115621626377,
2,24349,,0.00016283176955766976,
2,24399,,0.4282557964324951,
2,24449,,0.3653777241706848,
2,24499,,0.003692312864586711,
2,24549,,0.006538353394716978,
2,24599,,0.36801427602767944,
2,24649,,0.1885935366153717,
2,24699,,0.007573508657515049,
2,24749,,0.002912083175033331,
2,24799,,1.017581582069397,
2,24849,,0.08764823526144028,
2,24899,,0.06719161570072174,
2,24949,,0.006546538323163986,
2,24999,,0.5536438822746277,
2,25049,,0.0001574446796439588,
2,25099,,0.00039165859925560653,
2,25149,,0.17324143648147583,
2,25199,,0.0017847372218966484,
2,25249,,0.5267183780670166,
2,25299,,0.010491859167814255,
2,25349,,0.007423079572618008,
2,25399,,0.2278524488210678,
2,25449,,0.3228219747543335,
2,25499,,0.16557446122169495,
2,25549,,0.003650498576462269,
2,25599,,0.09932266175746918,
2,25649,,0.11530965566635132,
2,25699,,0.0010036943713203073,
2,25749,,0.4958820641040802,
2,25799,,0.004751224536448717,
2,25849,,0.1521139293909073,
2,25899,,0.00917351245880127,
2,25949,,0.016687747091054916,
2,25999,,0.14763107895851135,
2,26049,,0.00327498372644186,
2,26099,,0.002034978475421667,
2,26149,,0.014343997463583946,
2,26199,,0.0748012363910675,
2,26249,,0.0018596923910081387,
2,26299,,0.19432075321674347,
2,26349,,0.0022489065304398537,
2,26399,,0.8952606320381165,
2,26449,,0.007415110245347023,
2,26499,,0.1588839441537857,
2,26549,,0.008472754620015621,
2,26599,,0.0022554651368409395,
2,26649,,0.017429709434509277,
2,26699,,0.005862492136657238,
2,26749,,0.0012163325445726514,
2,26799,,0.000320479623042047,
2,26849,,0.36028897762298584,
2,26899,,0.1967204064130783,
2,26949,,6.628034316236153e-05,
2,26999,,0.00032491254387423396,
2,27049,,0.270021915435791,
2,27099,,0.11145108193159103,
2,27149,,0.011583087034523487,
2,27199,,0.0066698165610432625,
2,27249,,0.008628970943391323,
2,27299,,0.005129793658852577,
2,27349,,0.006466605234891176,
2,27399,,0.004178514704108238,
2,27449,,0.005548934452235699,
2,27499,,0.6191971302032471,
2,27549,,0.002396192867308855,
2,27599,,0.005553903058171272,
2,27649,,0.06840826570987701,
2,27699,,0.004329563118517399,
2,27749,,0.15996690094470978,
2,27799,,0.681835412979126,
2,27849,,0.00133797328453511,
2,27899,,0.010287699289619923,
2,27949,,0.0037918565794825554,
2,27999,,0.014887511730194092,
2,28049,,0.002578670857474208,
2,28099,,0.671779215335846,
2,28149,,0.004859228152781725,
2,28199,,0.33213579654693604,
2,28249,,0.3736957311630249,
2,28299,,0.40112924575805664,
2,28349,,0.1844119429588318,
2,28399,,0.0011379844509065151,
2,28449,,0.01306119840592146,
2,28496,,,0.20303767919540405
2,28496,0.13233189284801483,,
3,28499,,0.02002035826444626,
3,28549,,2.1853238649782725e-05,
3,28599,,0.2566511631011963,
3,28649,,0.001988471020013094,
3,28699,,1.0713744163513184,
3,28749,,0.0012753743212670088,
3,28799,,0.00767428008839488,
3,28849,,0.004589284770190716,
3,28899,,0.006864228751510382,
3,28949,,0.012142736464738846,
3,28999,,0.0010720640420913696,
3,29049,,0.005140908062458038,
3,29099,,0.20220670104026794,
3,29149,,0.0009484707843512297,
3,29199,,0.002448496175929904,
3,29249,,0.0271795392036438,
3,29299,,0.002793065505102277,
3,29349,,0.0008299339096993208,
3,29399,,0.012394911609590054,
3,29449,,0.01025867648422718,
3,29499,,0.32753756642341614,
3,29549,,0.21246391534805298,
3,29599,,0.00291098328307271,
3,29649,,0.00839984230697155,
3,29699,,0.008232146501541138,
3,29749,,0.13296173512935638,
3,29799,,0.3100198805332184,
3,29849,,0.0018061765003949404,
3,29899,,0.17743146419525146,
3,29949,,0.0019834379199892282,
3,29999,,0.002857155166566372,
3,30049,,0.013648293912410736,
3,30099,,0.005907800979912281,
3,30149,,0.007123751100152731,
3,30199,,0.0020692329853773117,
3,30249,,0.007393022067844868,
3,30299,,0.556273877620697,
3,30349,,0.0008090173942036927,
3,30399,,0.011070512235164642,
3,30449,,0.5822374820709229,
3,30499,,6.49293142487295e-05,
3,30549,,1.0122650861740112,
3,30599,,0.004420113749802113,
3,30649,,0.003322501666843891,
3,30699,,0.18274696171283722,
3,30749,,0.0013670467305928469,
3,30799,,0.018181221559643745,
3,30849,,0.4037576913833618,
3,30899,,0.0015973947010934353,
3,30949,,0.004185371566563845,
3,30999,,0.003384044859558344,
3,31049,,0.0036622972693294287,
3,31099,,0.006801439914852381,
3,31149,,0.20277436077594757,
3,31199,,0.004133767448365688,
3,31249,,0.0026376626919955015,
3,31299,,0.0034252479672431946,
3,31349,,0.002445702441036701,
3,31399,,0.0026762026827782393,
3,31449,,0.0016282708384096622,
3,31499,,0.16075438261032104,
3,31549,,0.0008213914697989821,
3,31599,,0.12379853427410126,
3,31649,,0.7512519359588623,
3,31699,,0.003808857873082161,
3,31749,,0.005093077663332224,
3,31799,,0.011683950200676918,
3,31849,,0.7373001575469971,
3,31899,,0.2942734658718109,
3,31949,,0.5195793509483337,
3,31999,,0.00024463830050081015,
3,32049,,0.003208946669474244,
3,32099,,0.006240524351596832,
3,32149,,0.0036558869760483503,
3,32199,,0.6171234250068665,
3,32249,,0.0017560292035341263,
3,32299,,0.008374566212296486,
3,32349,,0.7537076473236084,
3,32399,,0.5027366280555725,
3,32449,,0.0002595760743133724,
3,32499,,0.30519846081733704,
3,32549,,0.009994182735681534,
3,32599,,0.0007794931880198419,
3,32649,,0.0011250051902607083,
3,32699,,0.0002850655291695148,
3,32749,,0.00013372856483329087,
3,32799,,0.004281710833311081,
3,32849,,0.8688095808029175,
3,32899,,0.008298827335238457,
3,32949,,0.0008732922142371535,
3,32999,,0.002029098104685545,
3,33049,,0.004615547601133585,
3,33099,,0.0007164112757891417,
3,33149,,1.0304808616638184,
3,33199,,0.005922377109527588,
3,33249,,0.004248692654073238,
3,33299,,0.1295449286699295,
3,33349,,0.007780482992529869,
3,33399,,0.42245563864707947,
3,33449,,0.8075433969497681,
3,33499,,0.007926063612103462,
3,33549,,0.003223215229809284,
3,33599,,0.479274719953537,
3,33649,,0.006766092963516712,
3,33699,,0.003946273121982813,
3,33749,,0.0018388933967798948,
3,33799,,0.006442582234740257,
3,33849,,0.013463988900184631,
3,33899,,0.26422548294067383,
3,33949,,0.003932693973183632,
3,33999,,0.19870439171791077,
3,34049,,0.0021122461184859276,
3,34099,,0.0005245369393378496,
3,34149,,0.9502911567687988,
3,34199,,0.00022298072872217745,
3,34249,,0.00010499227209948003,
3,34299,,0.8445671796798706,
3,34349,,0.6761062741279602,
3,34399,,0.006047425325959921,
3,34449,,0.01869383081793785,
3,34499,,0.003227898618206382,
3,34549,,3.220538201276213e-05,
3,34599,,0.002298586070537567,
3,34649,,0.003069813596084714,
3,34699,,0.003879188559949398,
3,34749,,0.0024024900048971176,
3,34799,,0.2527168095111847,
3,34849,,0.008500831201672554,
3,34899,,0.017172921448946,
3,34949,,0.003835162613540888,
3,34999,,0.017041686922311783,
3,35049,,0.001462696585804224,
3,35099,,0.0800602063536644,
3,35149,,0.009874984622001648,
3,35199,,0.34957507252693176,
3,35249,,0.0008275484433397651,
3,35299,,0.005837082862854004,
3,35349,,0.008698385208845139,
3,35399,,0.0051169926300644875,
3,35449,,0.019423287361860275,
3,35499,,0.008702761493623257,
3,35549,,0.294190376996994,
3,35599,,0.003252035938203335,
3,35649,,0.005862222518771887,
3,35699,,0.16177386045455933,
3,35749,,0.13368982076644897,
3,35799,,0.001275549060665071,
3,35849,,0.007388832047581673,
3,35899,,0.01654048264026642,
3,35949,,1.8575935363769531,
3,35999,,0.0030593080446124077,
3,36049,,0.2638917863368988,
3,36099,,0.0032913328614085913,
3,36149,,0.0003314172790851444,
3,36199,,2.005682654271368e-05,
3,36249,,8.179341966751963e-05,
3,36299,,0.046136341989040375,
3,36349,,0.004845685325562954,
3,36399,,0.0007175266509875655,
3,36449,,0.00468333438038826,
3,36499,,0.2217470109462738,
3,36549,,0.0005363227101042867,
3,36599,,0.00015582327614538372,
3,36649,,0.5353518128395081,
3,36699,,0.0029289203230291605,
3,36749,,0.0020043908152729273,
3,36799,,0.006807312369346619,
3,36849,,0.001182283740490675,
3,36899,,0.012480778619647026,
3,36949,,0.00394210871309042,
3,36999,,0.0022466820664703846,
3,37049,,0.008004147559404373,
3,37099,,0.24279466271400452,
3,37149,,0.010154958814382553,
3,37199,,0.0022390971425920725,
3,37249,,0.00173659878782928,
3,37299,,0.003769699949771166,
3,37349,,0.0064115142449736595,
3,37399,,0.012266350910067558,
3,37449,,0.005696422420442104,
3,37499,,0.12889833748340607,
3,37549,,0.5051890015602112,
3,37599,,0.002963041188195348,
3,37649,,0.0009599156910553575,
3,37699,,0.007062449585646391,
3,37749,,0.0010748683707788587,
3,37799,,0.024215886369347572,
3,37849,,0.18062753975391388,
3,37899,,0.0018826531013473868,
3,37949,,0.007770082913339138,
3,37995,,,0.18621858954429626
3,37995,0.12696172297000885,,
4,37999,,0.001982232555747032,
4,38049,,0.00015059480210766196,
4,38099,,0.007771449163556099,
4,38149,,0.0014984209556132555,
4,38199,,0.0008222295437008142,
4,38249,,0.0011037138756364584,
4,38299,,0.010128730908036232,
4,38349,,0.0016298474511131644,
4,38399,,0.000811516831163317,
4,38449,,0.003408696036785841,
4,38499,,0.0009240831714123487,
4,38549,,0.002890013623982668,
4,38599,,0.00789126381278038,
4,38649,,0.0003196843317709863,
4,38699,,0.009477452374994755,
4,38749,,0.36744391918182373,
4,38799,,1.3557045459747314,
4,38849,,0.05549827963113785,
4,38899,,1.0116808414459229,
4,38949,,0.030261369422078133,
4,38999,,0.0003131229314021766,
4,39049,,0.0007435907027684152,
4,39099,,0.002391798421740532,
4,39149,,0.0021625743247568607,
4,39199,,0.6530510187149048,
4,39249,,0.15179762244224548,
4,39299,,0.008991371840238571,
4,39349,,0.00141111109405756,
4,39399,,1.0076181888580322,
4,39449,,0.004516096785664558,
4,39499,,0.9716447591781616,
4,39549,,1.0133094787597656,
4,39599,,0.004855243489146233,
4,39649,,0.0011883655097335577,
4,39699,,0.48591309785842896,
4,39749,,0.2907775342464447,
4,39799,,0.0005101016140542924,
4,39849,,0.005235808901488781,
4,39899,,0.12832103669643402,
4,39949,,0.21955105662345886,
4,39999,,0.9121319651603699,
4,40049,,0.634450376033783,
4,40099,,0.003538707969710231,
4,40149,,3.822210055659525e-05,
4,40199,,0.0014344777446240187,
4,40249,,1.012397289276123,
4,40299,,0.0213000550866127,
4,40349,,0.010427436791360378,
4,40399,,0.010429419577121735,
4,40449,,0.006724518723785877,
4,40499,,0.008701389655470848,
4,40549,,0.0017129749758169055,
4,40599,,0.4123089909553528,
4,40649,,0.11094332486391068,
4,40699,,0.005242403596639633,
4,40749,,0.002324417233467102,
4,40799,,0.48487818241119385,
4,40849,,0.055545564740896225,
4,40899,,0.23143139481544495,
4,40949,,0.6108818054199219,
4,40999,,0.046527598053216934,
4,41049,,0.003049087943509221,
4,41099,,1.0952317714691162,
4,41149,,0.2459920346736908,
4,41199,,0.0014121761778369546,
4,41249,,0.0016901777125895023,
4,41299,,0.002615730045363307,
4,41349,,0.005002181511372328,
4,41399,,0.365676611661911,
4,41449,,0.07749184966087341,
4,41499,,0.007215436547994614,
4,41549,,0.004445689730346203,
4,41599,,0.0015628852415829897,
4,41649,,0.001870030420832336,
4,41699,,0.0002672842820174992,
4,41749,,0.0006994183058850467,
4,41799,,0.0005536126554943621,
4,41849,,0.003403285052627325,
4,41899,,0.0045519499108195305,
4,41949,,0.017981307581067085,
4,41999,,0.8149517774581909,
4,42049,,0.009609263390302658,
4,42099,,0.008980564773082733,
4,42149,,0.0014920560643076897,
4,42199,,0.1451350301504135,
4,42249,,0.0012912169331684709,
4,42299,,0.005159736145287752,
4,42349,,0.0011874549090862274,
4,42399,,0.0014300602488219738,
4,42449,,0.008839555084705353,
4,42499,,0.002818714827299118,
4,42549,,0.00946766696870327,
